year,month,date,CO2
1990,5,21,357.33
1990,5,22,357.07
1990,5,23,357.38
1990,5,24,357.31
1990,5,26,357.51
1990,5,27,357.38
1990,5,28,357.31
1990,5,29,357.31
1990,5,30,357.5
1990,5,31,357.0
1990,6,1,357.64
1990,6,2,357.55
1990,6,3,357.36
1990,6,4,357.49
1990,6,5,356.96
1990,6,6,357.0
1990,6,7,356.49
1990,6,8,356.88
1990,6,9,356.71
1990,6,10,356.54
1990,6,11,356.91
1990,6,12,356.89
1990,6,13,355.45
1990,6,14,355.55
1990,6,15,356.1
1990,6,16,356.32
1990,6,17,356.33
1990,6,18,356.46
1990,6,19,356.7
1990,6,20,356.15
1990,6,21,355.69
1990,6,22,355.98
1990,6,23,355.93
1990,6,24,355.76
1990,6,25,355.59
1990,6,26,355.81
1990,6,28,355.9
1990,6,29,355.78
1990,6,30,355.92
1990,7,1,356.85
1990,7,2,356.18
1990,7,3,356.35
1990,7,4,356.07
1990,7,5,356.42
1990,7,6,356.31
1990,7,7,355.34
1990,7,8,355.4
1990,7,9,355.48
1990,7,10,355.56
1990,7,11,355.54
1990,7,12,355.19
1990,7,13,354.43
1990,7,14,353.34
1990,7,15,354.31
1990,7,16,353.97
1990,7,17,354.19
1990,7,18,354.61
1990,7,19,354.46
1990,7,20,354.11
1990,7,21,354.37
1990,7,22,354.92
1990,7,24,351.11
1990,7,25,355.13
1990,7,26,355.28
1990,7,27,354.9
1990,7,28,354.86
1990,7,29,354.77
1990,7,30,353.48
1990,7,31,354.14
1990,8,2,354.11
1990,8,3,353.74
1990,8,4,353.7
1990,8,6,352.71
1990,8,7,354.03
1990,8,8,354.3
1990,8,11,351.63
1990,8,13,353.09
1990,8,14,353.6
1990,8,15,353.39
1990,8,16,353.48
1990,8,17,353.75
1990,8,18,353.48
1990,8,19,353.6
1990,8,20,352.81
1990,8,22,353.23
1990,8,25,352.66
1990,8,26,352.7
1990,8,27,351.82
1990,8,28,351.78
1990,8,29,351.73
1990,8,31,351.43
1990,9,1,351.33
1990,9,2,351.14
1990,9,3,351.37
1990,9,4,351.11
1990,9,5,351.05
1990,9,6,350.49
1990,9,7,351.53
1990,9,8,351.4
1990,9,10,348.52
1990,9,12,351.53
1990,9,14,351.69
1990,9,15,351.7
1990,9,16,351.85
1990,9,17,351.83
1990,9,18,351.65
1990,9,19,351.67
1990,9,20,351.27
1990,9,21,352.17
1990,9,22,351.82
1990,9,23,351.21
1990,9,24,351.86
1990,9,25,351.29
1990,9,26,351.48
1990,9,27,351.99
1990,9,28,351.18
1990,9,29,351.22
1990,9,30,351.45
1990,10,1,351.27
1990,10,3,351.71
1990,10,4,351.29
1990,10,5,351.39
1990,10,6,351.29
1990,10,7,351.34
1990,10,8,351.95
1990,10,9,351.71
1990,10,10,351.58
1990,10,11,351.6
1990,10,12,351.38
1990,10,13,351.25
1990,10,14,351.51
1990,10,15,351.42
1990,10,16,351.43
1990,10,18,351.49
1990,10,20,351.99
1990,10,21,351.76
1990,10,22,351.31
1990,10,23,351.87
1990,10,24,351.88
1990,10,25,351.81
1990,10,26,351.69
1990,10,27,351.76
1990,10,28,352.71
1990,10,29,352.94
1990,10,30,352.36
1990,10,31,351.95
1990,11,2,352.25
1990,11,3,352.17
1990,11,4,352.44
1990,11,5,352.35
1990,11,6,352.77
1990,11,7,353.15
1990,11,8,352.8
1990,11,9,352.63
1990,11,10,352.84
1990,11,11,352.65
1990,11,12,353.03
1990,11,13,353.13
1990,11,14,353.49
1990,11,15,353.39
1990,11,16,353.18
1990,11,19,353.33
1990,11,20,353.49
1990,11,22,353.3
1990,11,23,353.4
1990,11,24,353.74
1990,11,25,353.86
1990,11,26,353.5
1990,11,27,353.57
1990,11,28,353.7
1990,12,1,353.8
1990,12,2,353.8
1990,12,3,354.21
1990,12,4,354.02
1990,12,5,353.79
1990,12,6,354.03
1990,12,7,353.77
1990,12,8,353.71
1990,12,11,354.2
1990,12,12,353.96
1990,12,13,355.91
1990,12,15,353.81
1990,12,16,353.74
1990,12,17,354.38
1990,12,18,354.12
1990,12,19,354.25
1990,12,20,354.66
1990,12,21,354.78
1990,12,22,354.46
1990,12,23,354.43
1990,12,24,354.32
1990,12,25,354.87
1990,12,26,354.73
1990,12,27,354.43
1990,12,28,355.22
1990,12,29,355.84
1990,12,30,355.02
1990,12,31,355.82
1991,1,1,355.04
1991,1,2,354.81
1991,1,3,354.3
1991,1,4,354.19
1991,1,5,354.41
1991,1,6,354.3
1991,1,8,354.33
1991,1,9,354.26
1991,1,10,354.47
1991,1,11,354.93
1991,1,12,355.26
1991,1,14,354.74
1991,1,15,354.92
1991,1,16,355.19
1991,1,17,355.07
1991,1,18,354.88
1991,1,19,355.33
1991,1,20,356.44
1991,1,21,355.31
1991,1,22,354.17
1991,1,23,354.83
1991,1,24,354.66
1991,1,25,354.49
1991,1,26,354.69
1991,1,27,355.82
1991,1,29,355.7
1991,1,30,355.68
1991,1,31,355.8
1991,2,1,355.58
1991,2,2,355.04
1991,2,3,354.83
1991,2,4,355.18
1991,2,5,355.48
1991,2,6,355.59
1991,2,7,355.58
1991,2,8,355.41
1991,2,9,355.25
1991,2,10,355.57
1991,2,12,355.25
1991,2,13,355.24
1991,2,14,356.48
1991,2,15,356.6
1991,2,16,356.18
1991,2,17,357.06
1991,2,18,357.22
1991,2,20,356.08
1991,2,21,356.17
1991,2,22,356.64
1991,2,23,356.1
1991,2,24,355.97
1991,2,25,355.85
1991,2,26,355.58
1991,2,27,355.95
1991,2,28,355.52
1991,3,1,355.27
1991,3,2,356.71
1991,3,3,358.21
1991,3,4,356.25
1991,3,5,357.29
1991,3,6,357.16
1991,3,8,356.75
1991,3,9,357.5
1991,3,10,357.63
1991,3,11,357.55
1991,3,12,356.88
1991,3,13,357.71
1991,3,14,358.3
1991,3,15,358.36
1991,3,16,357.96
1991,3,17,358.18
1991,3,18,356.97
1991,3,19,357.79
1991,3,20,356.67
1991,3,21,356.9
1991,3,22,357.16
1991,3,23,357.22
1991,3,24,356.59
1991,3,25,356.64
1991,3,26,357.4
1991,3,27,356.95
1991,3,28,358.83
1991,3,29,358.32
1991,3,30,357.7
1991,3,31,357.46
1991,4,1,357.67
1991,4,2,359.22
1991,4,3,359.28
1991,4,4,359.25
1991,4,5,357.88
1991,4,6,358.47
1991,4,7,358.85
1991,4,8,358.48
1991,4,9,357.68
1991,4,10,357.43
1991,4,11,358.7
1991,4,12,357.59
1991,4,13,357.78
1991,4,14,357.46
1991,4,15,358.3
1991,4,16,358.6
1991,4,17,358.59
1991,4,18,358.67
1991,4,19,360.04
1991,4,20,359.56
1991,4,21,359.23
1991,4,22,359.29
1991,4,23,359.32
1991,4,24,360.03
1991,4,25,359.64
1991,4,26,359.3
1991,4,27,358.74
1991,4,28,359.01
1991,4,29,359.41
1991,4,30,359.55
1991,5,1,359.12
1991,5,2,359.24
1991,5,3,359.59
1991,5,4,359.13
1991,5,5,358.87
1991,5,6,358.93
1991,5,7,359.32
1991,5,8,359.17
1991,5,9,358.96
1991,5,10,358.89
1991,5,11,358.62
1991,5,12,358.68
1991,5,13,359.15
1991,5,14,358.84
1991,5,15,359.06
1991,5,16,360.57
1991,5,17,360.07
1991,5,18,359.76
1991,5,19,360.1
1991,5,20,359.66
1991,5,21,360.27
1991,5,22,359.7
1991,5,23,359.08
1991,5,26,359.01
1991,5,27,358.97
1991,5,28,358.77
1991,5,29,358.38
1991,5,30,359.06
1991,5,31,358.86
1991,6,1,358.8
1991,6,2,358.23
1991,6,3,358.26
1991,6,4,358.15
1991,6,5,358.63
1991,6,6,358.3
1991,6,7,358.56
1991,6,8,358.52
1991,6,9,358.52
1991,6,10,358.59
1991,6,11,358.33
1991,6,12,358.77
1991,6,13,358.61
1991,6,14,358.78
1991,6,15,358.28
1991,6,16,358.11
1991,6,17,358.12
1991,6,18,358.05
1991,6,19,358.16
1991,6,21,358.4
1991,6,22,358.17
1991,6,23,358.2
1991,6,24,358.41
1991,6,25,357.51
1991,6,26,358.17
1991,6,27,358.07
1991,6,28,357.69
1991,6,29,357.23
1991,6,30,357.16
1991,7,1,357.55
1991,7,2,357.8
1991,7,3,357.83
1991,7,4,356.45
1991,7,5,357.79
1991,7,6,356.63
1991,7,7,357.14
1991,7,8,357.17
1991,7,9,357.15
1991,7,10,355.62
1991,7,14,356.8
1991,7,15,356.66
1991,7,16,356.56
1991,7,17,356.71
1991,7,18,355.64
1991,7,19,355.55
1991,7,20,355.71
1991,7,21,355.27
1991,7,23,355.16
1991,7,25,355.39
1991,7,26,355.11
1991,7,27,355.35
1991,7,29,355.29
1991,7,30,355.76
1991,7,31,355.6
1991,8,5,354.98
1991,8,6,354.75
1991,8,7,354.3
1991,8,8,354.33
1991,8,9,354.95
1991,8,10,354.24
1991,8,11,355.01
1991,8,12,353.97
1991,8,13,354.33
1991,8,14,354.5
1991,8,15,354.13
1991,8,16,354.45
1991,8,18,353.14
1991,8,19,353.81
1991,8,21,352.88
1991,8,22,352.94
1991,8,23,353.22
1991,8,24,353.31
1991,8,25,353.27
1991,8,26,352.86
1991,8,27,352.74
1991,8,28,353.08
1991,8,30,353.46
1991,8,31,353.22
1991,9,1,353.23
1991,9,2,353.32
1991,9,3,353.39
1991,9,4,352.89
1991,9,5,353.32
1991,9,7,352.63
1991,9,8,352.87
1991,9,9,353.21
1991,9,10,352.88
1991,9,11,352.75
1991,9,12,351.72
1991,9,14,352.15
1991,9,15,351.76
1991,9,16,352.06
1991,9,17,352.46
1991,9,18,352.03
1991,9,19,351.44
1991,9,20,351.95
1991,9,22,352.03
1991,9,23,352.15
1991,9,24,352.03
1991,9,25,351.87
1991,9,26,351.57
1991,9,27,351.94
1991,9,28,352.14
1991,9,29,352.0
1991,9,30,351.14
1991,10,1,351.65
1991,10,2,351.82
1991,10,3,351.68
1991,10,4,351.94
1991,10,5,351.89
1991,10,6,352.05
1991,10,7,352.16
1991,10,9,351.92
1991,10,10,352.3
1991,10,11,352.29
1991,10,12,352.11
1991,10,13,352.42
1991,10,14,352.43
1991,10,15,353.07
1991,10,17,352.81
1991,10,18,352.36
1991,10,19,352.52
1991,10,20,352.52
1991,10,21,352.56
1991,10,22,352.68
1991,10,23,352.73
1991,10,24,352.79
1991,10,25,353.0
1991,10,26,353.12
1991,10,28,352.36
1991,10,29,352.96
1991,10,30,353.0
1991,11,1,353.39
1991,11,2,353.38
1991,11,3,353.77
1991,11,4,353.45
1991,11,6,354.11
1991,11,7,354.25
1991,11,8,353.7
1991,11,9,353.74
1991,11,10,353.81
1991,11,11,353.86
1991,11,12,353.86
1991,11,13,354.04
1991,11,14,353.6
1991,11,15,353.69
1991,11,16,353.75
1991,11,17,353.79
1991,11,18,353.66
1991,11,19,353.64
1991,11,20,354.02
1991,11,21,354.22
1991,11,22,354.09
1991,11,23,354.0
1991,11,24,354.0
1991,11,25,353.89
1991,11,26,353.85
1991,11,28,354.35
1991,11,29,354.56
1991,11,30,354.52
1991,12,1,354.52
1991,12,2,354.76
1991,12,3,354.62
1991,12,5,354.65
1991,12,6,354.7
1991,12,7,354.69
1991,12,8,354.88
1991,12,9,354.96
1991,12,10,354.86
1991,12,11,355.65
1991,12,12,354.88
1991,12,13,354.9
1991,12,14,354.83
1991,12,15,354.87
1991,12,16,355.03
1991,12,17,355.61
1991,12,18,355.9
1991,12,19,355.1
1991,12,20,355.06
1991,12,21,355.05
1991,12,22,355.38
1991,12,23,355.54
1991,12,24,355.5
1991,12,25,355.29
1991,12,26,355.65
1991,12,27,356.08
1991,12,28,355.72
1991,12,29,355.77
1991,12,30,355.46
1991,12,31,356.92
1992,1,1,356.73
1992,1,2,356.98
1992,1,3,357.3
1992,1,4,356.68
1992,1,5,355.4
1992,1,6,355.89
1992,1,7,356.36
1992,1,8,355.73
1992,1,9,356.57
1992,1,10,356.48
1992,1,11,356.99
1992,1,12,355.88
1992,1,13,355.79
1992,1,14,356.44
1992,1,15,356.67
1992,1,16,356.41
1992,1,17,356.59
1992,1,18,356.62
1992,1,19,357.7
1992,1,20,356.35
1992,1,21,355.91
1992,1,22,355.61
1992,1,23,355.62
1992,1,24,356.9
1992,1,25,356.61
1992,1,26,356.28
1992,1,27,355.94
1992,1,28,356.38
1992,1,29,356.11
1992,1,30,355.93
1992,1,31,355.8
1992,2,1,356.83
1992,2,2,357.26
1992,2,3,356.9
1992,2,4,356.66
1992,2,5,356.35
1992,2,6,357.55
1992,2,7,356.51
1992,2,8,357.65
1992,2,9,357.98
1992,2,10,356.66
1992,2,11,356.57
1992,2,12,357.25
1992,2,13,357.53
1992,2,14,357.39
1992,2,15,357.25
1992,2,16,358.04
1992,2,17,357.6
1992,2,18,356.96
1992,2,21,356.7
1992,2,22,357.64
1992,2,23,357.6
1992,2,24,357.37
1992,2,25,358.05
1992,2,26,358.37
1992,2,27,357.18
1992,2,28,356.76
1992,2,29,356.2
1992,3,1,356.34
1992,3,2,356.5
1992,3,3,356.31
1992,3,4,356.1
1992,3,6,357.38
1992,3,7,357.71
1992,3,8,357.57
1992,3,9,357.55
1992,3,10,357.81
1992,3,11,358.49
1992,3,13,358.46
1992,3,14,358.01
1992,3,17,358.25
1992,3,18,359.29
1992,3,19,358.64
1992,3,20,358.2
1992,3,21,357.68
1992,3,22,358.39
1992,3,23,358.78
1992,3,24,359.24
1992,3,26,358.51
1992,3,28,359.48
1992,3,30,358.87
1992,3,31,357.23
1992,4,1,357.3
1992,4,2,358.37
1992,4,4,358.61
1992,4,5,358.96
1992,4,6,359.22
1992,4,7,359.28
1992,4,8,359.12
1992,4,9,359.97
1992,4,10,359.54
1992,4,11,358.79
1992,4,12,358.91
1992,4,13,358.79
1992,4,14,359.15
1992,4,16,359.26
1992,4,17,359.67
1992,4,18,359.86
1992,4,19,360.28
1992,4,20,359.82
1992,4,22,359.6
1992,4,23,360.11
1992,4,24,359.53
1992,4,25,359.27
1992,4,26,359.16
1992,4,27,359.17
1992,4,28,359.16
1992,4,29,358.43
1992,4,30,359.78
1992,5,2,360.61
1992,5,3,359.99
1992,5,4,359.62
1992,5,5,360.01
1992,5,6,359.73
1992,5,7,359.79
1992,5,8,359.8
1992,5,9,359.75
1992,5,10,360.13
1992,5,11,359.66
1992,5,12,359.52
1992,5,14,358.23
1992,5,15,358.51
1992,5,16,358.31
1992,5,17,358.58
1992,5,19,359.41
1992,5,20,358.84
1992,5,21,359.19
1992,5,22,359.06
1992,5,23,360.46
1992,5,24,360.46
1992,5,26,360.48
1992,5,28,360.39
1992,5,29,360.64
1992,5,30,360.64
1992,5,31,360.73
1992,6,1,360.69
1992,6,2,360.69
1992,6,3,360.44
1992,6,4,360.44
1992,6,5,360.48
1992,6,6,360.52
1992,6,7,360.34
1992,6,8,360.08
1992,6,9,359.99
1992,6,10,359.89
1992,6,11,360.05
1992,6,12,360.0
1992,6,13,358.77
1992,6,14,358.64
1992,6,15,358.84
1992,6,16,358.84
1992,6,17,359.11
1992,6,18,359.49
1992,6,19,359.15
1992,6,20,358.81
1992,6,21,358.62
1992,6,22,359.03
1992,6,23,358.88
1992,6,24,358.85
1992,6,25,358.69
1992,6,26,358.65
1992,6,27,358.51
1992,6,28,359.04
1992,6,29,358.8
1992,6,30,358.72
1992,7,1,358.68
1992,7,2,359.08
1992,7,3,358.86
1992,7,4,358.93
1992,7,5,358.62
1992,7,6,358.5
1992,7,8,358.05
1992,7,9,357.09
1992,7,10,356.66
1992,7,12,357.69
1992,7,13,358.19
1992,7,15,357.05
1992,7,16,356.76
1992,7,17,356.47
1992,7,18,356.03
1992,7,20,355.75
1992,7,21,356.67
1992,7,24,357.08
1992,7,25,356.99
1992,7,26,356.7
1992,7,27,356.54
1992,7,28,356.56
1992,7,29,354.95
1992,7,30,355.46
1992,7,31,355.37
1992,8,1,354.42
1992,8,2,354.94
1992,8,3,355.75
1992,8,4,355.23
1992,8,5,354.31
1992,8,6,354.79
1992,8,7,355.66
1992,8,8,355.91
1992,8,9,356.08
1992,8,10,355.8
1992,8,12,355.62
1992,8,13,355.81
1992,8,14,355.73
1992,8,15,355.34
1992,8,17,355.53
1992,8,18,355.54
1992,8,22,355.25
1992,8,23,354.82
1992,8,24,354.57
1992,8,25,354.15
1992,8,27,353.84
1992,8,28,354.82
1992,8,30,354.16
1992,8,31,353.77
1992,9,1,352.2
1992,9,2,351.25
1992,9,5,353.6
1992,9,6,353.79
1992,9,7,354.07
1992,9,9,353.67
1992,9,10,354.43
1992,9,11,354.64
1992,9,12,354.48
1992,9,13,354.31
1992,9,14,352.49
1992,9,15,352.64
1992,9,16,352.82
1992,9,17,353.1
1992,9,18,353.33
1992,9,19,352.02
1992,9,20,352.27
1992,9,21,351.92
1992,9,22,351.73
1992,9,25,353.8
1992,9,26,352.73
1992,9,27,352.86
1992,9,28,351.84
1992,9,29,352.0
1992,9,30,352.79
1992,10,2,354.24
1992,10,3,353.9
1992,10,4,353.95
1992,10,6,353.5
1992,10,7,352.44
1992,10,8,353.61
1992,10,9,352.98
1992,10,10,353.45
1992,10,11,353.4
1992,10,12,353.48
1992,10,13,354.06
1992,10,14,353.49
1992,10,15,354.01
1992,10,16,353.83
1992,10,17,353.39
1992,10,18,352.92
1992,10,19,353.28
1992,10,20,352.8
1992,10,21,353.04
1992,10,22,354.06
1992,10,23,352.74
1992,10,24,354.12
1992,10,25,353.51
1992,10,26,353.14
1992,10,27,353.06
1992,10,28,353.31
1992,10,29,353.31
1992,10,30,353.21
1992,10,31,353.27
1992,11,1,354.24
1992,11,2,353.99
1992,11,3,354.16
1992,11,4,354.65
1992,11,5,354.72
1992,11,6,354.42
1992,11,7,354.25
1992,11,8,353.67
1992,11,9,353.87
1992,11,10,353.75
1992,11,11,354.15
1992,11,12,354.14
1992,11,13,354.54
1992,11,14,354.18
1992,11,15,353.8
1992,11,16,353.94
1992,11,17,353.83
1992,11,18,354.37
1992,11,19,354.54
1992,11,20,354.64
1992,11,21,354.66
1992,11,22,354.82
1992,11,23,354.68
1992,11,24,355.24
1992,11,25,354.58
1992,11,27,354.68
1992,11,28,354.93
1992,11,29,355.03
1992,11,30,355.13
1992,12,1,354.78
1992,12,2,354.86
1992,12,3,354.89
1992,12,4,354.91
1992,12,5,355.01
1992,12,6,355.14
1992,12,7,355.19
1992,12,8,354.9
1992,12,9,355.06
1992,12,10,355.27
1992,12,11,356.45
1992,12,12,355.7
1992,12,13,355.5
1992,12,14,355.52
1992,12,15,355.76
1992,12,16,355.66
1992,12,17,355.67
1992,12,18,355.41
1992,12,19,355.36
1992,12,20,355.51
1992,12,21,355.47
1992,12,22,356.31
1992,12,23,356.66
1992,12,24,356.65
1992,12,25,356.15
1992,12,26,356.01
1992,12,27,355.98
1992,12,28,356.55
1992,12,29,356.32
1992,12,30,356.71
1992,12,31,356.6
1993,1,1,356.14
1993,1,2,356.48
1993,1,5,356.72
1993,1,6,357.83
1993,1,7,357.28
1993,1,8,356.85
1993,1,9,356.57
1993,1,10,357.95
1993,1,11,357.4
1993,1,12,357.04
1993,1,13,357.02
1993,1,14,357.08
1993,1,15,357.75
1993,1,16,357.03
1993,1,17,356.97
1993,1,18,356.87
1993,1,19,357.18
1993,1,20,357.34
1993,1,21,356.84
1993,1,22,356.6
1993,1,23,356.89
1993,1,24,356.86
1993,1,25,356.59
1993,1,26,356.72
1993,1,27,358.24
1993,1,28,356.23
1993,1,30,358.27
1993,1,31,358.45
1993,2,1,357.74
1993,2,2,357.65
1993,2,3,357.7
1993,2,4,356.43
1993,2,5,356.85
1993,2,6,356.86
1993,2,7,356.52
1993,2,8,356.58
1993,2,9,357.19
1993,2,10,357.63
1993,2,11,357.46
1993,2,12,356.99
1993,2,13,357.29
1993,2,14,358.02
1993,2,15,357.56
1993,2,16,357.29
1993,2,17,357.19
1993,2,18,356.84
1993,2,19,356.85
1993,2,20,357.15
1993,2,21,358.69
1993,2,22,357.88
1993,2,23,357.85
1993,2,24,358.12
1993,2,25,357.51
1993,2,26,357.36
1993,2,27,357.89
1993,2,28,358.54
1993,3,1,358.28
1993,3,3,359.57
1993,3,4,358.62
1993,3,5,358.89
1993,3,6,358.19
1993,3,7,358.09
1993,3,8,358.19
1993,3,9,358.25
1993,3,10,358.45
1993,3,11,358.59
1993,3,12,358.63
1993,3,13,358.78
1993,3,14,360.3
1993,3,15,359.46
1993,3,16,358.42
1993,3,17,358.42
1993,3,18,358.28
1993,3,19,358.14
1993,3,20,358.49
1993,3,21,357.5
1993,3,22,357.43
1993,3,23,358.61
1993,3,24,358.17
1993,3,25,358.01
1993,3,26,357.9
1993,3,27,358.04
1993,3,28,359.91
1993,3,29,359.98
1993,3,30,359.19
1993,3,31,359.31
1993,4,1,359.33
1993,4,2,358.46
1993,4,3,359.0
1993,4,4,359.85
1993,4,5,359.48
1993,4,6,359.18
1993,4,8,358.75
1993,4,9,358.44
1993,4,10,357.99
1993,4,12,358.43
1993,4,13,359.94
1993,4,15,359.79
1993,4,16,359.48
1993,4,17,358.46
1993,4,20,358.87
1993,4,21,360.2
1993,4,22,359.99
1993,4,23,359.91
1993,4,24,359.75
1993,4,25,360.0
1993,4,26,359.9
1993,4,27,359.9
1993,4,28,359.91
1993,4,29,359.8
1993,4,30,360.18
1993,5,1,359.4
1993,5,2,359.77
1993,5,3,359.29
1993,5,4,359.28
1993,5,5,359.26
1993,5,6,359.96
1993,5,7,359.99
1993,5,8,359.58
1993,5,9,359.68
1993,5,10,359.86
1993,5,11,360.03
1993,5,12,359.54
1993,5,13,360.57
1993,5,14,361.12
1993,5,15,360.84
1993,5,16,360.98
1993,5,17,360.69
1993,5,18,360.77
1993,5,20,360.44
1993,5,21,360.41
1993,5,22,360.7
1993,5,23,361.26
1993,5,24,361.08
1993,5,25,361.24
1993,5,26,360.65
1993,5,27,360.51
1993,5,28,360.64
1993,5,29,360.69
1993,5,30,360.62
1993,5,31,360.3
1993,6,1,360.2
1993,6,2,360.36
1993,6,3,360.09
1993,6,4,359.73
1993,6,5,359.44
1993,6,6,359.59
1993,6,7,359.75
1993,6,8,359.65
1993,6,9,360.01
1993,6,10,360.05
1993,6,11,360.1
1993,6,12,360.11
1993,6,13,360.09
1993,6,15,359.94
1993,6,16,359.81
1993,6,17,359.89
1993,6,18,359.8
1993,6,19,359.1
1993,6,21,359.68
1993,6,22,359.12
1993,6,23,359.07
1993,6,24,359.26
1993,6,25,359.41
1993,6,26,359.25
1993,6,27,359.35
1993,6,28,359.24
1993,6,29,359.11
1993,6,30,358.79
1993,7,1,358.97
1993,7,2,358.72
1993,7,3,357.46
1993,7,4,357.58
1993,7,5,357.32
1993,7,6,357.74
1993,7,7,357.3
1993,7,8,357.6
1993,7,9,358.61
1993,7,10,358.72
1993,7,11,358.0
1993,7,14,358.51
1993,7,15,358.58
1993,7,17,356.27
1993,7,18,358.73
1993,7,19,357.89
1993,7,22,355.68
1993,7,23,357.69
1993,7,24,356.09
1993,7,25,357.22
1993,7,26,356.59
1993,7,27,356.66
1993,7,29,357.26
1993,7,30,356.52
1993,7,31,355.64
1993,8,1,356.68
1993,8,2,356.69
1993,8,3,356.1
1993,8,4,356.46
1993,8,5,356.61
1993,8,6,356.36
1993,8,7,356.98
1993,8,8,356.41
1993,8,9,354.82
1993,8,10,355.57
1993,8,12,356.45
1993,8,13,356.1
1993,8,14,355.97
1993,8,15,356.42
1993,8,17,355.38
1993,8,18,354.92
1993,8,20,354.78
1993,8,21,356.11
1993,8,22,355.77
1993,8,23,354.53
1993,8,25,354.72
1993,8,26,354.55
1993,8,27,354.73
1993,8,28,355.32
1993,8,29,356.14
1993,8,30,355.72
1993,8,31,355.73
1993,9,2,353.99
1993,9,3,352.96
1993,9,5,353.1
1993,9,6,355.19
1993,9,7,355.34
1993,9,8,354.19
1993,9,9,353.63
1993,9,12,352.82
1993,9,13,353.56
1993,9,14,354.52
1993,9,15,354.28
1993,9,16,354.56
1993,9,19,354.47
1993,9,20,354.09
1993,9,21,353.18
1993,9,22,353.9
1993,9,23,353.8
1993,9,24,354.69
1993,9,25,354.55
1993,9,26,354.02
1993,9,27,354.15
1993,9,29,355.1
1993,9,30,354.53
1993,10,1,353.56
1993,10,5,354.17
1993,10,6,354.46
1993,10,7,354.37
1993,10,8,353.75
1993,10,9,354.09
1993,10,10,354.08
1993,10,11,353.88
1993,10,12,353.99
1993,10,13,353.95
1993,10,14,353.89
1993,10,15,353.88
1993,10,16,354.27
1993,10,17,354.21
1993,10,18,354.39
1993,10,19,354.1
1993,10,20,354.58
1993,10,21,354.8
1993,10,22,354.38
1993,10,23,354.74
1993,10,24,354.76
1993,10,25,354.68
1993,10,26,354.76
1993,10,27,354.34
1993,10,28,354.5
1993,10,29,354.07
1993,10,30,354.03
1993,10,31,354.76
1993,11,1,354.71
1993,11,2,354.61
1993,11,3,354.67
1993,11,4,354.57
1993,11,5,354.83
1993,11,6,355.02
1993,11,7,354.95
1993,11,8,355.0
1993,11,9,354.99
1993,11,10,355.21
1993,11,11,355.35
1993,11,12,355.16
1993,11,13,355.19
1993,11,14,355.25
1993,11,15,355.4
1993,11,16,355.6
1993,11,18,355.81
1993,11,19,356.54
1993,11,20,355.8
1993,11,21,355.73
1993,11,22,355.73
1993,11,23,355.76
1993,11,24,356.7
1993,11,25,356.42
1993,11,26,356.32
1993,11,27,356.04
1993,11,28,356.11
1993,11,29,356.29
1993,11,30,356.43
1993,12,1,356.27
1993,12,2,356.04
1993,12,3,356.14
1993,12,4,356.47
1993,12,5,356.48
1993,12,6,356.48
1993,12,7,357.03
1993,12,8,356.63
1993,12,9,356.64
1993,12,10,356.52
1993,12,11,356.67
1993,12,12,356.7
1993,12,14,356.43
1993,12,16,356.5
1993,12,17,356.77
1993,12,18,357.2
1993,12,19,358.0
1993,12,20,357.52
1993,12,21,357.28
1993,12,22,357.49
1993,12,23,357.6
1993,12,24,357.73
1993,12,25,357.84
1993,12,26,357.52
1993,12,27,357.55
1993,12,28,357.65
1993,12,29,357.57
1993,12,30,357.74
1993,12,31,357.44
1994,1,1,357.68
1994,1,2,357.55
1994,1,3,358.78
1994,1,4,358.75
1994,1,5,358.61
1994,1,6,357.91
1994,1,7,357.76
1994,1,8,358.24
1994,1,9,358.1
1994,1,10,358.16
1994,1,11,358.38
1994,1,12,358.11
1994,1,13,358.3
1994,1,14,358.41
1994,1,15,358.21
1994,1,16,358.61
1994,1,17,358.89
1994,1,18,358.19
1994,1,19,358.4
1994,1,20,358.79
1994,1,21,358.39
1994,1,22,358.37
1994,1,23,358.16
1994,1,24,358.0
1994,1,25,358.65
1994,1,26,358.63
1994,1,27,358.35
1994,2,2,357.92
1994,2,3,358.8
1994,2,4,358.69
1994,2,5,358.17
1994,2,6,358.14
1994,2,7,359.78
1994,2,8,359.61
1994,2,10,359.08
1994,2,12,358.57
1994,2,13,358.39
1994,2,14,358.52
1994,2,15,358.87
1994,2,16,358.53
1994,2,17,359.03
1994,2,18,358.97
1994,2,19,359.01
1994,2,20,359.56
1994,2,21,359.45
1994,2,22,359.55
1994,2,23,359.32
1994,2,24,359.78
1994,2,25,360.2
1994,2,26,358.75
1994,2,27,359.76
1994,2,28,360.1
1994,3,1,360.1
1994,3,2,358.34
1994,3,3,358.3
1994,3,4,358.27
1994,3,5,358.14
1994,3,6,358.46
1994,3,7,360.56
1994,3,8,359.12
1994,3,9,359.24
1994,3,10,358.46
1994,3,11,358.91
1994,3,12,361.48
1994,3,13,360.69
1994,3,14,360.59
1994,3,15,360.6
1994,3,17,360.85
1994,3,18,360.51
1994,3,19,360.3
1994,3,20,360.88
1994,3,21,360.58
1994,3,22,360.61
1994,3,23,361.09
1994,3,24,360.59
1994,3,25,360.66
1994,3,27,361.94
1994,3,28,361.71
1994,3,29,360.39
1994,3,30,360.79
1994,3,31,360.65
1994,4,1,360.39
